Customer ID,Frequency,Monetary,Returns,Customer Age,Gender,Churn,Recency,Recency_log
40343,4,10845,3.0,56,1,0,53,3.9889840465642745
40344,4,8186,2.0,37,1,0,12,2.5649493574615367
40345,6,18813,2.0,33,1,0,158,5.068904202220232
40346,1,4701,0.0,37,1,1,1350,7.208600337960199
40347,4,10902,2.0,22,0,0,140,4.948759890378168
40348,6,14508,3.0,23,1,0,47,3.871201010907891
40349,3,6223,0.0,27,0,0,736,6.602587892189336
40350,6,9469,1.0,20,0,0,156,5.056245805348308
40351,6,19795,0.0,69,0,0,164,5.10594547390058
40352,5,13818,1.0,21,0,1,799,6.684611727667927
40353,2,5760,1.0,34,1,1,1093,6.997595982981927
40354,6,13703,4.0,39,0,0,208,5.342334251964811
40355,2,3664,1.0,24,0,0,57,4.060443010546419
40356,5,12328,0.0,68,0,0,218,5.389071729816501
40357,4,14226,4.0,28,0,0,152,5.030437921392435
40358,5,10200,2.0,35,0,0,101,4.624972813284271
40359,6,16133,4.0,51,1,0,261,5.568344503761097
40360,5,14471,1.0,29,1,0,214,5.3706380281276624
40361,4,8306,1.0,22,1,0,182,5.209486152841421
40362,3,7192,2.0,59,0,1,545,6.302618975744905
40363,2,1921,0.0,53,1,1,345,5.846438775057725
40364,4,13520,3.0,46,1,0,42,3.7612001156935615
40365,2,7378,1.0,46,1,0,37,3.6375861597263857
40366,2,7907,0.0,36,0,0,262,5.572154032177765
40367,3,7656,1.0,66,0,0,179,5.19295685089021
40368,2,5859,1.0,42,1,0,9,2.302585092994046
40369,5,13313,3.0,33,1,0,134,4.90527477843843
40370,5,13628,3.0,25,1,1,466,6.1463292576688975
40371,4,11022,2.0,56,1,0,134,4.90527477843843
40372,4,10046,3.0,66,1,0,153,5.0369526024136295
40373,8,31139,3.0,43,1,1,128,4.859812404361672
40374,2,3770,2.0,70,1,1,340,5.831882477283517
40375,5,16247,3.0,69,1,0,362,5.8944028342648505
40376,8,28653,5.0,40,1,0,328,5.796057750765372
40377,5,13244,1.0,44,1,0,112,4.727387818712341
40378,7,24283,3.0,46,0,0,19,2.995732273553991
40379,4,15387,1.0,68,1,0,243,5.497168225293202
40380,3,4234,1.0,26,1,0,121,4.804021044733257
40381,7,22883,5.0,47,1,0,233,5.455321115357702
40382,7,17830,3.0,33,0,0,492,6.20050917404269
40383,5,8262,4.0,20,1,0,189,5.247024072160486
40384,2,7239,1.0,41,1,0,1123,7.024649030453636
40385,6,19578,3.0,35,0,0,46,3.8501476017100575
40386,4,7035,1.0,34,1,0,408,6.013715156042802
40387,5,12676,1.0,47,1,1,582,6.368187186350492
40388,3,7705,0.0,39,0,1,520,6.255750041753367
40389,5,16890,1.0,48,1,1,290,5.673323267171493
40390,7,21094,3.0,58,0,0,108,4.691347882229144
40391,6,18953,3.0,68,0,0,31,3.4657359027997265
40392,4,9907,2.0,51,1,1,636,6.456769655572163
40393,8,22202,3.0,27,1,0,127,4.852030263919617
40394,5,10766,2.0,48,1,0,294,5.68697535633982
40395,5,12178,1.0,33,1,0,29,3.4011973816621555
40396,4,12745,1.0,60,1,0,143,4.969813299576001
40397,5,11417,4.0,26,0,0,147,4.997212273764115
40398,7,19808,3.0,59,0,1,84,4.442651256490317
40399,4,10593,2.0,43,1,1,393,5.976350909297934
40400,2,5754,0.0,25,1,1,221,5.402677381872279
40401,7,27515,2.0,18,0,0,73,4.30406509320417
40402,6,20548,3.0,69,1,0,99,4.605170185988092
40403,7,15207,2.0,22,1,1,448,6.107022887742255
40404,4,9774,0.0,32,0,1,683,6.52795791762255
40405,4,9526,2.0,42,1,0,222,5.407171771460119
40406,8,26327,5.0,41,0,1,1,0.6931471805599453
40407,7,21282,5.0,54,1,0,132,4.890349128221754
40408,7,20733,4.0,29,1,0,83,4.430816798843313
40409,5,13857,2.0,69,1,0,228,5.43372200355424
40410,5,11753,0.0,37,1,0,173,5.159055299214529
40411,8,24846,2.0,48,1,0,53,3.9889840465642745
40412,5,11236,3.0,60,0,0,87,4.477336814478207
40413,9,28145,3.0,51,1,0,34,3.555348061489413
40414,9,19895,4.0,34,1,0,335,5.817111159963204
40415,4,5939,3.0,69,0,1,501,6.218600119691729
40416,5,12330,3.0,60,0,0,229,5.438079308923196
40417,6,13862,2.0,63,0,0,215,5.375278407684165
40418,5,14746,2.0,34,0,0,221,5.402677381872279
40419,1,4595,0.0,46,0,0,1200,7.090909822079984
40420,9,22438,3.0,25,1,1,116,4.762173934797756
40421,7,18068,3.0,36,0,0,63,4.158883083359672
40422,6,23328,3.0,52,0,0,32,3.49650756146648
40423,4,9114,1.0,57,1,0,135,4.912654885736052
40424,1,1285,0.0,53,1,1,976,6.884486652042782
40425,4,12620,3.0,62,1,1,776,6.655440350367647
40426,7,15567,3.0,56,0,0,245,5.5053315359323625
40427,6,18489,2.0,66,0,1,628,6.444131256700441
40428,7,19467,2.0,69,0,0,47,3.871201010907891
40429,2,4891,1.0,21,0,1,360,5.8888779583328805
40430,4,13611,2.0,31,0,1,940,6.846943139585379
40431,3,7674,0.0,54,0,0,198,5.293304824724492
40432,8,20426,5.0,24,0,0,297,5.697093486505405
40433,6,17317,2.0,53,0,0,496,6.208590026096629
40434,4,13894,4.0,32,1,0,55,4.02535169073515
40435,5,15324,2.0,34,1,0,87,4.477336814478207
40436,3,10599,2.0,50,0,0,34,3.555348061489413
40437,8,25806,4.0,66,1,0,91,4.5217885770490405
40438,3,8030,1.0,29,1,0,177,5.181783550292085
40439,7,24781,1.0,56,0,0,1,0.6931471805599453
40440,5,13616,4.0,58,1,0,59,4.0943445622221
40441,2,7471,1.0,65,1,1,521,6.257667587882639
40442,3,6843,2.0,54,0,1,309,5.736572297479192
40443,4,13440,1.0,42,1,0,305,5.723585101952381
40444,2,5325,0.0,37,0,0,167,5.123963979403259
40445,4,10542,1.0,28,1,0,116,4.762173934797756
40446,5,11559,0.0,40,0,1,421,6.045005314036012
40447,10,24631,4.0,64,1,1,128,4.859812404361672
40448,10,25470,3.0,43,1,0,15,2.772588722239781
40449,2,7391,1.0,42,1,1,1262,7.141245122350491
40450,6,21919,3.0,70,1,0,495,6.206575926724928
40451,11,38157,7.0,61,1,0,99,4.605170185988092
40452,5,13008,2.0,24,1,1,768,6.645090969505644
40453,6,10148,2.0,45,0,0,6,1.9459101490553128
40454,2,1585,1.0,39,1,1,215,5.375278407684165
40455,4,14395,0.0,33,0,0,270,5.602118820879701
40456,7,25106,2.0,64,1,1,205,5.327876168789581
40457,5,11565,3.0,62,1,0,231,5.44673737166631
40458,5,14266,1.0,48,1,1,647,6.473890696352274
40459,4,10584,1.0,69,1,1,484,6.184148890937483
40460,3,7751,2.0,33,0,0,112,4.727387818712341
40461,3,9414,2.0,32,1,1,112,4.727387818712341
40462,5,10859,3.0,43,1,0,396,5.983936280687191
40463,6,13912,4.0,31,1,0,69,4.248495242049359
40464,2,4231,0.0,40,1,0,687,6.533788837933344
40465,7,19468,4.0,45,0,0,252,5.53338948872752
40466,5,17208,2.0,51,0,0,44,3.80666248977032
40467,1,2227,1.0,61,1,1,1351,7.20934025660291
40468,3,7970,1.0,68,1,0,191,5.2574953720277815
40469,3,8174,0.0,29,1,1,554,6.318968113746434
40470,7,24590,1.0,70,0,0,495,6.206575926724928
40471,5,12554,0.0,60,0,0,155,5.049856007249537
40472,5,15338,3.0,33,1,1,503,6.222576268071369
40473,3,4756,1.0,26,0,0,228,5.43372200355424
40474,3,7778,2.0,65,0,1,534,6.282266746896006
40475,7,20926,1.0,42,1,0,216,5.37989735354046
40476,6,15517,1.0,39,0,0,75,4.330733340286331
40477,1,1908,1.0,41,0,1,372,5.921578419643816
40478,5,11714,3.0,70,0,0,39,3.688879454113936
40479,5,16109,3.0,43,1,1,617,6.42648845745769
40480,7,17073,1.0,27,0,0,267,5.5909869805108565
40481,5,10816,3.0,45,1,1,468,6.150602768446279
40482,5,15760,2.0,24,0,0,228,5.43372200355424
40483,7,17096,2.0,35,1,0,134,4.90527477843843
40484,2,6551,1.0,36,1,1,808,6.695798917058491
40485,5,11766,2.0,47,0,0,39,3.688879454113936
40486,8,24169,4.0,33,0,0,95,4.564348191467836
40487,2,1062,0.0,20,0,0,747,6.617402977974478
40488,7,22566,3.0,68,0,0,315,5.755742213586912
40489,5,15365,2.0,26,1,0,129,4.867534450455582
40490,4,12000,1.0,69,1,0,170,5.14166355650266
40491,6,16369,3.0,48,1,0,177,5.181783550292085
40492,3,8944,1.0,54,0,1,505,6.226536669287466
40493,4,8780,2.0,25,1,0,138,4.934473933130692
40494,9,26227,2.0,39,0,0,471,6.156978985585555
40495,6,17203,5.0,62,0,0,303,5.717027701406222
40496,11,38097,4.0,39,1,0,69,4.248495242049359
40497,4,8093,1.0,31,0,1,478,6.171700597410915
40498,6,13028,3.0,32,1,0,99,4.605170185988092
40499,6,13574,0.0,50,0,0,269,5.598421958998375
40500,3,5858,0.0,56,1,1,305,5.723585101952381
40501,2,9607,1.0,36,1,1,997,6.905753276311464
40502,5,19592,3.0,47,1,1,227,5.429345628954441
40503,9,28042,2.0,22,1,1,12,2.5649493574615367
40504,3,9387,1.0,62,0,1,28,3.367295829986474
40505,6,8720,1.0,52,1,0,17,2.8903717578961645
40506,5,18168,2.0,66,1,0,13,2.6390573296152584
40507,3,7891,1.0,24,0,1,448,6.107022887742255
40508,3,5980,2.0,31,0,1,143,4.969813299576001
40509,4,9426,2.0,27,1,0,7,2.079441541679836
40510,4,11316,1.0,37,0,1,91,4.5217885770490405
40511,5,9201,2.0,57,1,1,324,5.783825182329737
40512,7,16602,2.0,56,1,1,196,5.2832037287379885
40513,5,14760,2.0,42,1,0,36,3.610917912644224
40514,5,12664,1.0,40,0,0,174,5.1647859739235145
40515,3,12465,1.0,40,0,0,212,5.3612921657094255
40516,4,6621,1.0,57,1,1,285,5.655991810819852
40517,1,4045,0.0,61,1,1,973,6.881411303642535
40518,8,27970,3.0,33,1,0,318,5.765191102784844
40519,8,18145,2.0,29,0,0,118,4.77912349311153
40520,5,20141,2.0,54,0,0,95,4.564348191467836
40521,5,12916,1.0,67,0,0,10,2.3978952727983707
40522,5,21010,3.0,39,0,0,174,5.1647859739235145
40523,9,26341,2.0,58,0,0,101,4.624972813284271
40524,4,12061,2.0,70,0,0,237,5.472270673671475
40525,6,15037,2.0,52,0,0,5,1.791759469228055
40526,4,7051,0.0,31,0,1,566,6.340359303727752
40527,5,18765,2.0,67,0,0,227,5.429345628954441
40528,3,8127,1.0,50,0,1,568,6.343880434126331
40529,6,14491,3.0,18,1,0,97,4.584967478670572
40530,5,17354,2.0,56,1,0,186,5.231108616854587
40531,6,14932,3.0,57,1,0,71,4.276666119016055
40532,10,17442,4.0,70,0,0,290,5.673323267171493
40533,5,14320,2.0,34,0,1,185,5.225746673713202
40534,9,28327,2.0,50,0,0,50,3.9318256327243257
40535,3,4523,2.0,40,1,1,447,6.104793232414985
40536,3,8762,0.0,66,0,1,1135,7.035268599281097
40537,4,12807,3.0,59,0,0,72,4.290459441148391
40538,10,25264,2.0,25,0,1,52,3.970291913552122
40539,4,13085,2.0,60,0,1,197,5.288267030694535
40540,4,3708,0.0,36,1,0,241,5.488937726156687
40541,6,11501,1.0,39,0,0,114,4.74493212836325
40542,5,8098,2.0,18,0,1,184,5.220355825078324
40543,3,9534,1.0,32,1,1,403,6.001414877961151
40544,5,19843,1.0,27,1,0,229,5.438079308923196
40545,4,9787,2.0,46,0,0,188,5.241747015059643
40546,1,3492,1.0,52,0,1,1348,7.207118856207756
40547,5,15858,3.0,36,1,0,304,5.720311776607412
40548,9,28692,2.0,44,0,0,3,1.3862943611198906
40549,10,30153,4.0,26,1,0,160,5.081404364984463
40550,3,9005,0.0,41,1,0,35,3.58351893845611
40551,10,27775,6.0,70,0,0,256,5.54907608489522
40552,2,4975,1.0,37,0,1,791,6.674561391814426
40553,6,14241,4.0,37,1,0,172,5.153291594497779
40554,8,19657,1.0,70,1,0,157,5.062595033026967
40555,3,8450,1.0,51,1,0,6,1.9459101490553128
40556,2,7183,1.0,68,1,1,402,5.998936561946683
40557,4,7648,0.0,24,0,1,434,6.075346031088684
40558,7,23427,2.0,36,0,0,31,3.4657359027997265
40559,6,12924,4.0,49,0,0,131,4.882801922586371
40560,3,10007,1.0,55,0,1,413,6.025865973825314
40561,6,14622,2.0,50,0,0,221,5.402677381872279
40562,2,3125,0.0,45,0,1,19,2.995732273553991
40563,4,9235,1.0,47,0,0,264,5.579729825986222
40564,2,7612,1.0,59,0,0,226,5.424950017481403
40565,5,12254,1.0,49,1,1,382,5.948034989180646
40566,4,11604,3.0,35,0,0,293,5.683579767338681
40567,6,17497,2.0,28,1,0,191,5.2574953720277815
40568,5,17497,3.0,55,1,0,269,5.598421958998375
40569,7,18991,3.0,43,1,0,198,5.293304824724492
40570,5,7277,3.0,41,0,0,202,5.313205979041787
40571,10,26452,1.0,55,1,0,139,4.941642422609304
40572,8,23113,4.0,61,1,0,13,2.6390573296152584
40573,3,9910,3.0,62,0,0,11,2.4849066497880004
40574,4,14930,3.0,54,0,0,395,5.981414211254481
40575,5,14702,4.0,56,0,0,181,5.204006687076795
40576,2,6794,1.0,60,1,1,293,5.683579767338681
40577,6,20191,1.0,59,0,0,310,5.739792912179234
40578,7,19733,2.0,45,0,0,315,5.755742213586912
40579,9,26967,4.0,27,0,0,194,5.272999558563747
40580,1,680,1.0,52,1,1,692,6.541029999189903
40581,7,13888,3.0,28,0,0,46,3.8501476017100575
40582,5,12386,3.0,32,1,0,99,4.605170185988092
40583,4,7408,1.0,41,0,0,48,3.8918202981106265
40584,2,6704,1.0,63,0,1,607,6.410174881966167
40585,2,7584,0.0,51,1,0,146,4.990432586778736
40586,4,12233,2.0,41,1,1,418,6.037870919922137
40587,5,9181,3.0,26,1,0,190,5.25227342804663
40588,6,11238,0.0,29,1,0,191,5.2574953720277815
40589,4,8623,1.0,64,0,1,784,6.665683717782408
40590,6,14425,4.0,28,1,0,108,4.691347882229144
40591,5,9245,2.0,46,1,1,458,6.129050210060545
40592,3,8929,0.0,36,0,0,821,6.71174039505618
40593,7,14399,5.0,69,0,0,191,5.2574953720277815
40594,4,14641,2.0,67,1,0,71,4.276666119016055
40595,2,6029,1.0,55,0,1,610,6.415096959171596
40596,5,7122,3.0,48,1,0,172,5.153291594497779
40597,2,5653,0.0,56,1,1,624,6.437751649736401
40598,1,1989,0.0,40,0,0,52,3.970291913552122
40599,5,11992,3.0,54,1,0,278,5.631211781821365
40600,4,13318,1.0,54,0,0,299,5.703782474656201
40601,6,16272,1.0,36,0,0,144,4.976733742420574
40602,4,6763,1.0,52,0,1,651,6.480044561926653
40603,3,11018,1.0,67,0,0,122,4.812184355372417
40604,4,4551,2.0,35,0,0,212,5.3612921657094255
40605,5,10734,4.0,30,1,1,130,4.875197323201151
40606,3,8845,0.0,30,1,1,552,6.315358001522335
40607,7,15787,1.0,63,0,0,7,2.079441541679836
40608,4,9237,2.0,24,1,1,43,3.784189633918261
40609,4,10442,0.0,33,0,0,10,2.3978952727983707
40610,6,13331,3.0,33,1,0,43,3.784189633918261
40611,7,19165,3.0,47,1,0,146,4.990432586778736
40612,4,11235,2.0,62,0,0,80,4.394449154672439
40613,3,7658,2.0,35,0,1,570,6.3473892096560105
40614,5,10818,3.0,69,0,0,95,4.564348191467836
40615,6,21528,1.0,45,1,0,147,4.997212273764115
40616,6,20877,2.0,67,1,0,76,4.343805421853684
40617,2,9247,1.0,63,1,1,320,5.771441123130016
40618,6,12807,2.0,60,1,1,25,3.258096538021482
40619,7,17236,1.0,21,0,0,60,4.110873864173311
40620,7,19566,3.0,57,0,0,326,5.7899601708972535
40621,10,22073,2.0,67,1,0,172,5.153291594497779
40622,2,2005,1.0,43,1,1,913,6.81783057145415
40623,8,26105,3.0,22,1,1,213,5.365976015021851
40624,3,9816,1.0,20,0,0,70,4.262679877041316
40625,2,6087,0.0,58,0,1,630,6.447305862541213
40626,4,8097,2.0,21,0,0,282,5.645446897643238
40627,9,21734,3.0,70,0,0,284,5.652489180268651
40628,1,661,1.0,42,0,1,1255,7.135687347028144
40629,2,5170,1.0,28,1,0,891,6.79346613258001
40630,4,13899,3.0,50,1,0,358,5.883322388488279
40631,7,18369,2.0,24,0,1,392,5.973809611869261
40632,5,16438,4.0,43,0,0,141,4.955827057601261
40633,3,9178,2.0,58,0,1,712,6.569481420414296
40634,6,17582,5.0,40,1,0,93,4.543294782270004
40635,4,6287,0.0,33,1,0,301,5.71042701737487
40636,2,9874,1.0,59,0,1,489,6.194405391104672
40637,9,19537,3.0,56,1,0,92,4.532599493153256
40638,3,13465,1.0,37,0,0,259,5.560681631015528
40639,7,18689,6.0,48,0,0,657,6.489204931325317
40640,3,10536,1.0,52,1,0,393,5.976350909297934
40641,4,10229,1.0,57,0,1,452,6.115892125483034
40642,8,22046,2.0,51,1,0,143,4.969813299576001
40643,3,6077,1.0,49,1,0,56,4.04305126783455
40644,4,7678,0.0,54,1,1,357,5.8805329864007
40645,4,10544,1.0,31,1,1,482,6.180016653652572
40646,3,8478,1.0,53,1,1,339,5.828945617610208
40647,5,12742,4.0,36,1,0,5,1.791759469228055
40648,9,18227,4.0,49,0,0,204,5.3230099791384085
40649,7,25576,3.0,33,0,0,374,5.926926025970411
40650,7,18763,4.0,55,0,0,204,5.3230099791384085
40651,3,9919,1.0,38,1,1,484,6.184148890937483
40652,5,8817,2.0,26,0,1,515,6.246106765481563
40653,5,13294,2.0,64,0,0,73,4.30406509320417
40654,4,10466,3.0,65,0,1,852,6.748759547491679
40655,4,11978,2.0,44,0,0,110,4.709530201312334
40656,2,4288,0.0,22,1,0,351,5.863631175598097
40657,5,14147,2.0,54,0,0,205,5.327876168789581
40658,3,7400,1.0,63,1,1,516,6.248042874508429
40659,2,1183,1.0,36,0,0,143,4.969813299576001
40660,3,14512,2.0,68,0,1,425,6.054439346269371
40661,3,11367,2.0,20,1,1,373,5.924255797414532
40662,7,25918,1.0,42,1,0,207,5.337538079701318
40663,3,7496,0.0,67,0,0,871,6.77078942390898
40664,8,14893,4.0,57,1,0,50,3.9318256327243257
40665,4,8861,4.0,20,1,1,690,6.53813982376767
40666,8,17779,4.0,39,1,0,40,3.713572066704308
40667,10,23740,5.0,48,0,0,138,4.934473933130692
40668,3,8562,0.0,34,0,0,105,4.663439094112067
40669,9,29471,6.0,53,0,0,162,5.093750200806762
40670,4,16860,1.0,59,1,1,425,6.054439346269371
40671,6,21100,3.0,36,0,0,106,4.672828834461906
40672,5,13687,0.0,27,1,0,66,4.204692619390966
40673,7,18782,2.0,68,0,0,58,4.07753744390572
40674,4,8925,3.0,28,0,0,298,5.700443573390687
40675,4,8420,2.0,20,1,0,109,4.700480365792417
40676,6,16526,4.0,47,1,0,354,5.872117789475416
40677,3,6535,1.0,46,1,1,314,5.752572638825633
40678,3,6570,2.0,27,1,1,119,4.787491742782046
40679,4,12691,3.0,44,0,0,235,5.4638318050256105
40680,5,13358,1.0,51,1,0,446,6.102558594613569
40681,9,25202,3.0,67,0,0,29,3.4011973816621555
40682,4,13382,2.0,59,1,0,145,4.983606621708336
40683,5,17964,4.0,45,1,1,685,6.530877627725885
40684,2,5075,0.0,18,1,1,215,5.375278407684165
40685,5,17240,1.0,48,1,1,903,6.806829360392176
40686,8,25604,5.0,47,1,0,111,4.718498871295094
40687,5,15009,0.0,38,0,0,207,5.337538079701318
40688,4,10373,1.0,63,1,0,11,2.4849066497880004
40689,6,25790,2.0,23,0,0,185,5.225746673713202
40690,5,14902,1.0,42,1,1,486,6.18826412308259
40691,6,13015,2.0,49,0,0,100,4.61512051684126
40692,5,10720,2.0,26,1,0,213,5.365976015021851
40693,4,10341,3.0,46,0,0,41,3.737669618283368
40694,8,25540,3.0,29,1,0,245,5.5053315359323625
40695,7,20537,3.0,31,0,0,32,3.49650756146648
40696,6,10984,2.0,35,0,0,39,3.688879454113936
40697,3,8037,0.0,23,1,0,183,5.214935757608986
40698,6,17850,4.0,22,1,0,268,5.594711379601839
40699,5,14964,1.0,65,0,0,203,5.318119993844216
40700,2,7510,1.0,39,0,1,479,6.173786103901937
40701,4,5147,1.0,43,1,0,137,4.927253685157205
40702,5,11986,4.0,28,1,1,318,5.765191102784844
40703,3,10183,3.0,48,1,0,81,4.406719247264253
40704,7,24175,4.0,36,0,0,86,4.465908118654584
40705,4,12912,2.0,52,0,0,167,5.123963979403259
40706,1,658,1.0,36,1,1,1300,7.170888478512505
40707,4,11217,2.0,58,0,0,292,5.680172609017068
40708,6,9477,4.0,31,0,0,103,4.6443908991413725
40709,5,14735,2.0,24,0,1,495,6.206575926724928
40710,5,17889,1.0,43,1,0,92,4.532599493153256
40711,5,14074,2.0,21,1,1,221,5.402677381872279
40712,3,8315,2.0,57,0,1,237,5.472270673671475
40713,6,24105,2.0,59,0,0,379,5.940171252720432
40714,4,9810,2.0,28,0,1,373,5.924255797414532
40715,4,9419,1.0,63,0,0,103,4.6443908991413725
40716,7,13514,5.0,21,0,0,61,4.127134385045092
40717,4,11172,3.0,36,1,0,234,5.459585514144159
40718,2,8520,1.0,59,1,1,468,6.150602768446279
40719,9,22356,3.0,20,1,0,178,5.187385805840755
40720,4,17050,1.0,52,1,1,368,5.910796644040527
40721,1,723,0.0,24,0,1,765,6.641182169740591
40722,6,22144,2.0,21,1,0,60,4.110873864173311
40723,9,23678,4.0,50,1,0,151,5.0238805208462765
40724,2,9752,1.0,69,0,1,802,6.688354713946762
40725,8,21316,4.0,58,1,0,148,5.003946305945459
40726,5,11810,2.0,25,0,1,510,6.236369590203704
40727,4,6392,2.0,63,1,1,630,6.447305862541213
40728,4,4048,1.0,35,0,0,103,4.6443908991413725
40729,5,20930,1.0,43,0,0,218,5.389071729816501
40730,1,4459,0.0,69,0,1,768,6.645090969505644
40731,3,9061,0.0,35,1,0,254,5.541263545158426
40732,2,2063,0.0,23,0,0,101,4.624972813284271
40733,5,10898,5.0,42,0,1,805,6.692083742506628
40734,9,23083,3.0,34,0,0,73,4.30406509320417
40735,4,16351,2.0,35,1,1,481,6.1779441140506
40736,6,12814,3.0,43,0,1,128,4.859812404361672
40737,6,17895,1.0,45,1,1,26,3.295836866004329
40738,4,9162,1.0,50,0,0,89,4.499809670330265
40739,3,11054,1.0,62,1,1,346,5.849324779946859
40740,8,13864,3.0,43,0,1,10,2.3978952727983707
40741,6,15345,2.0,41,1,0,359,5.886104031450156
40742,4,14625,3.0,45,0,0,90,4.51085950651685
40743,3,12326,1.0,29,0,1,374,5.926926025970411
40744,6,17174,3.0,59,0,1,159,5.075173815233827
40745,3,7810,1.0,63,1,1,792,6.675823221634848
40746,6,14792,4.0,44,1,0,290,5.673323267171493
40747,2,8295,0.0,65,0,1,606,6.408528791059498
40748,4,13150,3.0,44,0,1,434,6.075346031088684
40749,4,9760,2.0,65,0,0,226,5.424950017481403
40750,4,7375,0.0,67,0,1,7,2.079441541679836
40751,6,12738,4.0,57,1,0,95,4.564348191467836
40752,8,27698,2.0,18,0,0,210,5.351858133476067
40753,3,6339,0.0,59,0,1,483,6.182084906716632
40754,6,16042,2.0,50,1,0,150,5.017279836814924
40755,6,12204,2.0,69,0,1,561,6.331501849893691
40756,4,15318,3.0,50,1,1,497,6.210600077024653
40757,6,12170,1.0,68,1,1,537,6.2878585601617845
40758,3,5180,0.0,42,1,0,186,5.231108616854587
40759,9,30629,3.0,63,0,0,45,3.828641396489095
40760,4,16683,1.0,29,0,0,150,5.017279836814924
40761,6,15555,1.0,59,1,0,134,4.90527477843843
40762,2,3587,1.0,38,1,1,355,5.87493073085203
40763,5,11686,3.0,40,0,1,335,5.817111159963204
40764,3,7078,1.0,41,0,0,920,6.825460036255307
40765,9,23873,5.0,26,1,0,117,4.770684624465665
40766,4,10719,1.0,46,0,0,142,4.962844630259907
40767,4,14397,0.0,59,1,0,35,3.58351893845611
40768,3,5054,0.0,41,1,1,622,6.434546518787453
40769,8,19702,2.0,28,1,0,87,4.477336814478207
40770,6,15687,2.0,62,0,0,262,5.572154032177765
40771,4,11738,2.0,45,0,1,501,6.218600119691729
40772,7,16543,2.0,54,1,0,197,5.288267030694535
40773,4,9824,1.0,64,1,1,835,6.728628613084702
40774,9,28538,6.0,22,0,0,196,5.2832037287379885
40775,6,17572,3.0,44,1,0,37,3.6375861597263857
40776,8,23202,2.0,21,1,0,5,1.791759469228055
40777,5,15981,4.0,18,1,0,242,5.493061443340548
40778,6,19654,1.0,67,1,0,302,5.713732805509369
40779,6,21080,5.0,34,0,0,104,4.653960350157523
40780,3,9829,1.0,29,0,1,629,6.4457198193855785
40781,3,8846,1.0,28,0,1,612,6.418364935936212
40782,9,19084,5.0,27,0,0,70,4.262679877041316
40783,5,12000,2.0,31,0,1,126,4.844187086458591
40784,2,6928,2.0,52,0,0,23,3.1780538303479458
40785,5,16129,0.0,65,0,0,295,5.69035945432406
40786,6,22841,3.0,31,0,0,46,3.8501476017100575
40787,6,8858,2.0,23,0,0,261,5.568344503761097
40788,4,9443,2.0,36,1,0,130,4.875197323201151
40789,7,23417,2.0,61,1,0,195,5.278114659230517
40790,4,11614,2.0,18,1,1,87,4.477336814478207
40791,6,17401,2.0,21,0,0,34,3.555348061489413
40792,6,9659,3.0,40,1,0,57,4.060443010546419
40793,3,9766,1.0,56,0,1,776,6.655440350367647
40794,4,7272,2.0,22,1,1,683,6.52795791762255
40795,5,17481,3.0,54,1,0,107,4.68213122712422
40796,3,9129,1.0,67,1,1,693,6.542471960506805
40797,9,17669,3.0,54,1,0,3,1.3862943611198906
40798,8,19587,3.0,58,0,0,41,3.737669618283368
40799,5,18418,3.0,38,1,0,155,5.049856007249537
40800,8,20410,5.0,50,1,0,294,5.68697535633982
40801,5,11435,1.0,38,0,0,71,4.276666119016055
40802,5,18437,2.0,45,0,1,363,5.8971538676367405
40803,5,13885,2.0,32,0,0,186,5.231108616854587
40804,5,16504,0.0,59,0,0,255,5.545177444479562
40805,5,11442,3.0,23,0,0,105,4.663439094112067
40807,4,10485,1.0,57,1,0,47,3.871201010907891
40808,8,17315,1.0,26,1,0,17,2.8903717578961645
40809,5,6862,3.0,44,0,0,279,5.634789603169249
40810,6,20902,3.0,38,1,0,31,3.4657359027997265
40811,7,22193,2.0,55,0,0,14,2.70805020110221
40812,5,14109,1.0,32,1,0,197,5.288267030694535
40813,2,2282,2.0,69,0,1,495,6.206575926724928
40814,10,22690,2.0,67,0,0,151,5.0238805208462765
40815,9,26446,1.0,29,0,0,69,4.248495242049359
40816,9,23461,3.0,33,0,0,80,4.394449154672439
40817,4,10998,2.0,42,1,0,271,5.605802066295998
40818,6,22366,1.0,44,0,0,121,4.804021044733257
40819,5,14230,2.0,38,1,1,463,6.139884552226255
40820,5,16618,3.0,63,0,0,226,5.424950017481403
40821,6,18603,5.0,45,0,0,40,3.713572066704308
40822,8,25582,2.0,62,0,1,231,5.44673737166631
40823,6,17325,1.0,18,1,0,2,1.0986122886681098
40824,3,6263,2.0,70,1,0,41,3.737669618283368
40825,5,11405,1.0,37,0,0,7,2.079441541679836
40826,6,15891,2.0,63,1,0,28,3.367295829986474
40827,3,7866,1.0,31,1,1,857,6.754604099487962
40828,5,19010,2.0,35,0,0,78,4.3694478524670215
40829,2,6445,2.0,40,1,1,580,6.364750756851911
40830,5,18482,1.0,45,1,0,1,0.6931471805599453
40831,5,18523,3.0,37,1,0,39,3.688879454113936
40832,2,2676,1.0,70,0,1,582,6.368187186350492
40833,2,2567,1.0,23,0,1,265,5.583496308781699
40834,2,7497,1.0,67,0,0,130,4.875197323201151
40835,2,5533,2.0,36,0,1,612,6.418364935936212
40836,2,5888,1.0,68,0,1,527,6.269096283706261
40837,3,6966,1.0,51,1,1,629,6.4457198193855785
40838,7,22521,2.0,45,1,0,261,5.568344503761097
